id,name_en,bbx,caption_cn,caption_en,class_cn,class_en,retrieval_class_cn,retrieval_class_en,picture,scaling_strategy,inner_placement,portfolio_assets,source,author_name,author_link,license,state,alignToWallNormal
651,25_SM_Cords_Wires_NN_01l,"1.380,0.413,0.071",带两端接头的灰色长盘绕电缆,A long coiled gray cable with connectors at both ends,电缆,Cable,工业部件,Industrial_component,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/d97d9c3a-8bf4-49f9-b99f-8becd8dd12b3,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
652,25_SM_Cords_Wires_NN_01m,"1.065,0.339,0.110",两端带黑色接头的红棕色盘绕电缆,A coiled reddish-brown cable with black connectors at both ends,电缆,Cable,工业部件,Industrial_component,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/d97d9c3a-8bf4-49f9-b99f-8becd8dd12b3,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
546,21_SM_PC_NN_01f,"0.367,0.024,0.253",带螺旋线缆和PS/2接口的浅灰色有线键盘,Light gray wired keyboard with coiled cable and PS/2 connector,电脑键盘,Computer_keyboard,键盘,Keyboard,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c657df25-2ce6-4a62-a147-58778e3085ac,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
684,3_Keyboard,"0.466,0.151,0.023",米黄色标准QWERTY布局复古电脑键盘,A beige vintage computer keyboard with standard QWERTY layout,电脑键盘,Computer_keyboard,键盘,Keyboard,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/6658d619-fe4b-462e-80cb-89a4c052baac,SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
963,5_SM_PC_B_Keyboard,"0.439,0.121,0.014",银灰色全尺寸带数字键盘的电脑键盘,A sleek silver and gray full-size keyboard with numeric keypad,电脑键盘,Computer_keyboard,键盘,Keyboard,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/119b5176-cce4-4965-b5b2-2c159377b44a,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
220,0_SM_Monitor_2,"0.563,0.162,0.447",深灰色宽屏显示器配金属底座,A sleek dark gray widescreen monitor with metallic stand,电脑显示器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,ue fab:https://www.fab.com/zh-cn/listings/c06d2cad-0d69-4b0d-8f54-b670f7ab2b6c,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,1.0
685,3_Monitor1,"0.583,0.193,0.484",深灰色圆形底座平板显示器，蓝色屏幕,A dark gray flat-screen monitor with blue display and circular base stand,电脑显示器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/6658d619-fe4b-462e-80cb-89a4c052baac,SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,1.0
742,41_ComputerSet_03,"0.480,0.198,0.445","深灰色平面显示器,配圆形底座和绿色电源按钮",A dark gray flat screen monitor with rounded stand and green power button,电脑显示器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/9186bda0-5ff4-4e7e-9037-67cbdea463e8,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,1.0
795,44_sk20_MR01,"0.863,0.326,0.602",显示霓虹紫粉几何壁纸的现代灰色显示器,Modern gray monitor displaying vibrant neon purple and pink geometric wallpaper,电脑显示器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,https://sketchfab.com/3d-models/gaming-desktop-pc-d1d8282c9916438091f11aeb28787b66,Yolala3D | Y3D,https://sketchfab.com/Yolala3d,CC BY-NC-SA 4.0,,1.0
964,5_SM_PC_B_Monitor,"0.198,0.710,0.554","银色边框的蓝屏平面显示器,呈倾斜角度",A silver-framed flat screen monitor with blue display at an angle,电脑显示器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/119b5176-cce4-4965-b5b2-2c159377b44a,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,1.0
2025,e_gameroom_10,"0.640,0.194,0.456",黑色游戏显示器，两侧带红色装饰条，深色椭圆底座,A black gaming monitor with red accent strips on sides and dark oval base,电脑显示器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,1.0
2026,e_gameroom_13,"0.597,0.171,0.498",带Ubuntu桌面的黑色宽屏显示器，配圆形底座支架,A black widescreen monitor with Ubuntu desktop and circular stand base,电脑显示器,Computer_monitor,电脑显示器,Computer_monitor,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,1.0
542,21_SM_PC_NN_01a,"0.373,0.340,0.114","米色复古台式电脑主机,带前面板插槽和指示灯",A vintage beige desktop computer tower with front panel slots and indicator lights,电脑主机,Computer_tower_or_desktop_computer,电脑主机,Computer_tower_or_desktop_computer,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c657df25-2ce6-4a62-a147-58778e3085ac,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
690,3_PC,"0.201,0.422,0.438","米白色立式电脑主机,带前面板接口和散热格栅",A beige desktop computer tower with front panel ports and ventilation grille,电脑主机,Computer_mainframe,电脑主机,Computer_mainframe,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/6658d619-fe4b-462e-80cb-89a4c052baac,SilverTm,https://www.fab.com/zh-cn/sellers/SilverTm,CC BY-NC-SA 4.0,,
794,44_sk2_PCCase01,"0.218,0.496,0.549",深灰色金属电脑主机箱，带网状散热面板,A dark gray metal computer tower case with ventilation mesh panel,电脑主机,Computer_mainframe,电脑主机,Computer_mainframe,,SORTED_ANISOTROPIC,0,0.0, https://sketchfab.com/3d-models/computer-case-3cb0c95b955747aea22476264eecf390,Simon Pasi,https://sketchfab.com/simonpasi96,CC BY-NC-SA 4.0,,
798,44_sk24_PCCase02,"0.248,0.521,0.590",带RGB散热风扇和网状通风面板的灰色机箱,A gray PC tower with RGB cooling fans and mesh ventilation panels,电脑主机,Computer_tower_or_desktop_computer,电脑主机,Computer_tower_or_desktop_computer,,SORTED_ANISOTROPIC,0,0.0,https://sketchfab.com/3d-models/gaming-desktop-pc-d1d8282c9916438091f11aeb28787b66,Yolala3D | Y3D,https://sketchfab.com/Yolala3d,CC BY-NC-SA 4.0,,
799,44_sk25_PCCase03,"0.284,0.531,0.602",深灰色网孔面板电脑主机机箱，顶部和前面板通风设计,A dark gray mesh-panel PC tower case with ventilated top and front,电脑主机,Computer_tower_or_desktop_computer,电脑主机,Computer_tower_or_desktop_computer,,SORTED_ANISOTROPIC,0,0.0,https://sketchfab.com/3d-models/fractal-design-meshify-c-pc-case-a46526af2ac84fa098edc3f01c012450,MUSHROOM_BUILDS,https://sketchfab.com/MUSHROOM_BUILDS,CC BY-NC-SA 4.0,,
800,44_sk26_PCCase04,"0.275,0.631,0.588",黑色立式机箱，紫色发光前面板和顶部网孔散热,Black tower PC case with purple-lit front panel and top mesh ventilation,电脑主机,Computer_tower_or_desktop_computer,电脑主机,Computer_tower_or_desktop_computer,,SORTED_ANISOTROPIC,0,0.0,https://sketchfab.com/3d-models/computer-case-8045cef3e518423da39cf07aed6ceab5,Astrien,https://sketchfab.com/Astrien,CC BY-NC-SA 4.0,,
977,6_SM_PC_Case_01,"0.501,0.432,0.110",米色复古电脑主机，带前置磁盘驱动器和红色电源开关,A beige retro computer tower with front disk drive and red power switch,电脑主机,Computer_tower_or_desktop_computer,电脑主机,Computer_tower_or_desktop_computer,,ALIGNED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/e7f87294-9897-4844-9f71-172ceae7254d,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
89,0_modern_wooden_cabinet_2k_packed,"1.199,1.200,0.369",深色木质电视柜配竖条板门和暖色内部灯光,Dark wood TV cabinet with vertical slat doors and warm interior lighting,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,0,0.0,https://polyhaven.com/a/modern_wooden_cabinet,Patrik Pangerl,https://polyhaven.com/all?a=Patrik%20Pangerl,CC BY-NC-SA 4.0,,
339,11_SM_TVStand,"0.906,0.676,0.319","深棕色木质储物盒,带镶板盖和竖向条纹图案",A dark brown wooden storage box with paneled lid and vertical slat pattern,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,ALIGNED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c378af24-5f24-48a1-8d60-290f2cd8529f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
498,19_SM_TV_Table,"2.600,0.500,0.529",浅木纹与白色双色电视柜,Two-tone TV cabinet with light wood grain and white finish,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/1a72172a-5c59-47c4-b917-5be934128101,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
525,20_SM_TV_Stand,"2.300,0.399,0.650",灰色木质电视柜配原木色抽屉区和推拉门,Long gray wood TV cabinet with natural wood drawer section and sliding doors,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/5315e021-834d-48b0-b916-b4063cb25fc0,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
1736,a_SM_TVstand,"1.085,0.530,0.674",深炭灰色单抽屉电视柜，配圆形把手和滚轮,A dark charcoal TV cabinet with single drawer and round knob on caster wheels,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,ALIGNED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1737,a_SM_TVTable_01,"2.444,0.571,0.814",中世纪现代风格胡桃木电视柜，灰色人字纹侧门配开放式搁架,Mid-century modern walnut TV cabinet with gray chevron-patterned side doors and open shelving,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,1,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1738,a_SM_TVTable_02,"2.444,0.571,0.814",灰棕色中世纪现代风格长电视柜，带几何图案门板和开放式搁架,Long mid-century modern TV cabinet with geometric patterned doors and open shelving in gray and brown,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1739,a_SM_TVTable_03,"3.202,0.692,0.650",长款模块化灰色电视柜，木质台面，多隔间设计,A long modular gray TV cabinet with wooden top and multiple compartments,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1740,a_SM_TVTable_04,"1.833,0.550,0.738",中世纪现代风格电视柜，深色百叶侧门搭配浅木色中央抽屉，斜角支腿,Mid-century modern TV cabinet with dark slatted side doors and light wood center drawers on splayed legs,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,0,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1741,a_SM_TVTable_06,"1.74,0.526,0.616",中世纪现代风格深灰色木质电视柜，四抽屉带开放式中央搁架，锥形腿,Mid-century modern dark gray wood TV stand with four drawers and open center shelf on tapered legs,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,1,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1742,a_SM_TVTable_07,"1.74,0.502,0.348",现代双色电视柜，深色框架配胡桃木滑门面板,Modern two-tone TV cabinet with dark frame and walnut wood sliding door panel,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,1,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1869,b_14,"2.255,0.519,0.469",灰色多抽屉弧形腿矮长柜,Long gray low-profile cabinet with multiple drawers and curved legs,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,0,0.0,3D Future Dataset,3D Future Dataset,https://tianchi.aliyun.com/dataset/98063,CC BY-NC-SA 4.0,,
1871,b_18,"1.800,0.401,0.501",中世纪现代风格浅木色电视柜，带开放式层架和锥形腿,Mid-century modern light wood TV cabinet with open shelf and tapered legs,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,0,0.0,3D Future Dataset,3D Future Dataset,https://tianchi.aliyun.com/dataset/98063,CC BY-NC-SA 4.0,,
1965,d_1000003356027,"2.214,0.491,0.515",深棕色长款木质电视柜，中间带抽屉两侧带柜门,Long dark brown wooden TV cabinet with center drawers and side cabinets,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,1,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1975,d_1000003614203,"1.840,0.400,0.653",深胡桃木色电视柜，带人字纹抽屉和开放式搁架,Dark walnut TV cabinet with herringbone pattern drawers and open shelving,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,1,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
1987,d_1000004149357,"1.470,0.489,0.560",浅灰色木质电视柜，带两个开放式隔层和两个圆形把手抽屉，锥形腿设计,A light gray wooden TV cabinet with two open shelves and two drawers with round knobs on tapered legs,电视柜,TV_cabinet,储物柜架,Storage_locker_rack,,SORTED_ANISOTROPIC,1,0.0,Imaginarium Group,Imaginarium Group,https://ydove0324.github.io/Imaginarium/,CC BY-NC-SA 4.0,,
521,20_SM_Remote,"0.066,0.265,0.025",带彩色功能键的灰色电视遥控器,A gray TV remote control with colorful function buttons,电视遥控器,TV_remote_control,遥控器,Remote_control,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/5315e021-834d-48b0-b916-b4063cb25fc0,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
1293,a_SM_cable_work_switch,"0.080,0.081,0.128",带金属杠杆手柄的灰色墙式电闸,Gray wall-mounted electric switch with metal lever handle,电闸,Electric_switch,开关,Switch,,ISOTROPIC,0,0.0,https://www.fab.com/listings/0c106ab4-e1cd-40c2-8731-b7940e52b4b6,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
630,24_SM_Banker_Set_66a,"0.397,0.772,0.198",带数字显示屏和键盘的米色电子计数秤,A beige electronic counting scale with digital display and keypad,电子秤,Electronic_scale,称重设备,Weighing_equipment,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/6710caaf-1375-4a96-a4b3-a696224f17df,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
1038,8_SM_keybaord_01,"1.300,0.378,1.015",带全键盘和控制面板的灰色电子琴配X型支架,A gray electronic keyboard with full keys and control panel on X-stand,电子琴,Electronic_keyboard,乐器,Musical_instrument,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/ea1058b0-0a6e-4bff-a206-583c8f18b89f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
654,25_SM_Electronics_88b,"0.144,0.080,0.028",带散热格栅和USB接口的白灰色电子设备盒,A white and gray electronic device box with ventilation grilles and USB port,电子设备,Electronic_device,电子设备,Electronic_device,,SORTED_ANISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/d97d9c3a-8bf4-49f9-b99f-8becd8dd12b3,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
67,0_horse_head_2k_packed,"0.385,0.032,0.502",青铜色马头雕塑，鬃毛飘逸，配方形底座,Bronze horse head sculpture with flowing mane on rectangular base,雕塑,Sculpture,艺术摆件,Art_ornament,,ISOTROPIC,0,0.0,https://polyhaven.com/a/horse_head,Tina,https://polyhaven.com/all?a=Tina,CC BY-NC-SA 4.0,,
82,0_marble_bust_01_2k_packed,"0.342,0.126,0.160",白色石膏制成的少年侧面半身像，带有纹理的短发,A white plaster bust of a young boy in profile with textured hair,雕塑,Sculpture,艺术摆件,Art_ornament,,ISOTROPIC,0,0.0,https://polyhaven.com/a/marble_bust_01,Rico Cilliers,https://polyhaven.com/all?a=Rico%20Cilliers,CC BY-NC-SA 4.0,,
413,16_SM_Decor_4,"0.217,0.217,0.265",深灰色底座上的银色金属螺旋雕塑,A sleek silver metallic spiral sculpture on dark gray base,雕塑,Sculpture,艺术摆件,Art_ornament,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/c51c4f10-1a2f-4fc6-9cb2-b849bfa42e2c,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
609,23_SM_Standee_Plastic_Xmas_NN_11b,"0.232,0.165,0.360","陶土色天使雕像,带雕刻翅膀和飘逸长袍",A terracotta angel figurine with carved wings and flowing robe,雕塑,Sculpture,艺术摆件,Art_ornament,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/43965ec3-e403-4c70-91a2-8f60b336920f,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
610,23_SM_Standee_Plastic_Xmas_NN_11c,"0.265,0.174,0.390",手持权杖和卷轴的橄榄绿长袍木质彩绘天使雕像,A painted wooden angel figurine in olive-green robe holding a staff and scroll,雕塑,Sculpture,艺术摆件,Art_ornament,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/43965ec3-e403-4c70-91a2-8f60b336920f,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
611,23_SM_Standee_Plastic_Xmas_NN_11d,"0.201,0.217,0.391","双手祈祷姿态的赤陶色天使雕像,带翅膀和飘逸长袍",A terracotta angel figurine with wings and flowing robe in praying pose,雕塑,Sculpture,艺术摆件,Art_ornament,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/43965ec3-e403-4c70-91a2-8f60b336920f,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
909,46_WomanStatue01,"0.157,0.358,0.157",古典风格青铜色女性雕塑，飘逸长裙配葡萄装饰,Bronze-finished classical female figure sculpture with flowing dress and grapes,雕塑,Sculpture,艺术摆件,Art_ornament,,ISOTROPIC,0,0.0,https://sketchfab.com/3d-models/female-statue-cf06370fa3df429f8f53a112dedc8764,pouriaoskuie11,https://sketchfab.com/pouriaoskuie11,CC BY-NC-SA 4.0,,
1008,7_SM_JesusCross,"0.222,0.055,0.301","米色耶稣像木质十字架雕塑,配有垂坠布料",Wooden crucifix sculpture with beige Jesus figure and draped cloth,雕塑,Sculpture,艺术摆件,Art_ornament,,ISOTROPIC,0,0.0,https://www.fab.com/zh-cn/listings/d4cfc535-bc2c-4a5e-aa0d-d3649f1e5f4f,EmranArts,https://www.fab.com/zh-cn/sellers/Emran%20Arts,CC BY-NC-SA 4.0,,
28,0_chandelier_02_2k_packed,"0.679,0.619,0.848",金色六臂吊灯配白色褶皱布灯罩,Gold-toned chandelier with six arms and white pleated fabric shades,吊灯,Chandelier,照明设备,Lighting_equipment,,ISOTROPIC,0,0.0,https://polyhaven.com/a/Chandelier_02,Kirill Sannikov,https://polyhaven.com/all?a=Kirill%20Sannikov,CC BY-NC-SA 4.0,,
940,49_SM_KitchenLight_01a,"1.225,0.311,1.330",灰色三头圆顶灯罩横杆吊灯,A gray three-light pendant chandelier with dome shades on horizontal bar,吊灯,Chandelier,照明设备,Lighting_equipment,,ISOTROPIC,0,0.0,https://www.fab.com/listings/0c7b600e-016f-4ca5-b936-a4af4fbd5aef,Dekogon Studios,https://www.fab.com/zh-cn/sellers/Dekogon%20Studios,CC BY-NC-SA 4.0,,
1364,a_SM_Ceiling_Lamp_1,"0.494,0.494,1.240",灰色工业风吊灯，圆柱颈部配钟形灯罩,Gray industrial pendant lamp with cylindrical neck and bell-shaped shade,吊灯,Chandelier,照明设备,Lighting_equipment,,RADIAL,0,0.0,https://www.fab.com/listings/6c2fd1c6-248f-4d98-b55d-70cc19b298a7,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
1365,a_SM_Ceiling_Lamp_2,"0.162,0.162,1.251",带灰色圆柱灯罩和黑色长吊线的简约吊灯,A minimalist pendant light with gray cylindrical shade and long black cord,吊灯,Chandelier,照明设备,Lighting_equipment,,RADIAL,0,0.0,https://www.fab.com/listings/6c2fd1c6-248f-4d98-b55d-70cc19b298a7,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
1366,a_SM_Ceiling_Lamp_3,"0.162,0.162,1.386",灰色锥形灯罩黑色吊线的简约吊灯,Minimalist pendant light with gray conical shade and black cord,吊灯,Chandelier,照明设备,Lighting_equipment,,RADIAL,0,0.0,https://www.fab.com/listings/6c2fd1c6-248f-4d98-b55d-70cc19b298a7,NextLevel3D,https://www.fab.com/zh-cn/sellers/Next%20Level%203D,CC BY-NC-SA 4.0,,
